station_id,station_name,station_longitude,station_latitude,station_address,geton_usage,getoff_usage,total_usage
2966.0,롯데시티호텔(600번),126.48856,33.49002,제주특별자치도 제주시 연동 260,87,29,116
2967.0,관음사,126.55787,33.42642,제주특별자치도 제주시 아라일동 387-1,407,4,411
2968.0,관음사,126.55773,33.42661,제주특별자치도 제주시 아라일동 산 64-4,2,21,23
2969.0,제주버스터미널(종점),126.51632,33.49919000000001,제주특별자치도 제주시 삼도일동 560-2,17,4085,4102
2970.0,제주시외버스터미널(종점),126.51414,33.49993,제주특별자치도 제주시 오라일동 2455-2,50,2773,2823
2971.0,제주한라대학교(종점),126.47573999999999,33.47779,제주특별자치도 제주시 노형동 1490-2,190,210,400
2972.0,제주국제공항(종점),126.49356,33.505720000000004,제주특별자치도 제주시 용담이동 1462,692,30010,30702
2973.0,제주국제공항,126.49455,33.5045,제주특별자치도 제주시 용담이동 1972-2,6991,173,7164
2977.0,하귀하나로마트,126.41138000000001,33.48464,제주특별자치도 제주시 애월읍 하귀1리 584,11,59,70
2978.0,성화마을회관,126.50278999999999,33.51227,제주특별자치도 제주시 용담이동 941-8,11,5,16
2980.0,용담어린이집,126.50532,33.51175,제주특별자치도 제주시 용담이동 928-74,33,11,44
2981.0,용담어린이집,126.50548,33.51171,제주특별자치도 제주시 용담이동 608-40,14,24,38
2982.0,화북휴먼시아정문,126.57656999999999,33.51589,제주특별자치도 제주시 화북일동 1029,13,2,15
2983.0,삼화초등학교,126.57696000000001,33.51439,제주특별자치도 제주시 화북일동 1027,24,4,28
2984.0,도련초등학교,126.58328,33.51443,제주특별자치도 제주시 도련일동 1895-1,28,2,30
2985.0,삼화부영1차아파트,126.58768,33.51717,제주특별자치도 제주시 삼양이동 2336,32,11,43
2986.0,존손이굴,126.35933999999999,33.452940000000005,제주특별자치도 제주시 애월읍 하가리 556-7,2,3,5
2988.0,동복리관광체험어장,126.71654,33.553329999999995,제주특별자치도 제주시 구좌읍 동복리 726-1,1,44,45
2989.0,신흥1번지,126.77368,33.30573,제주특별자치도 서귀포시 남원읍 신흥리 33-4,5,4,9
2990.0,김영갑갤러리두모악,126.85655,33.37194,제주특별자치도 서귀포시 성산읍 삼달리 256-3,2,7,9
2991.0,김영갑갤러리두모악,126.85683999999999,33.37202,제주특별자치도 서귀포시 성산읍 삼달리 270-6,13,46,59
2994.0,위미농협하례지소,126.60955,33.29768,제주특별자치도 서귀포시 남원읍 하례리 1367-3,14,6,20
2998.0,장애인복지회관,126.58431000000002,33.28642,제주특별자치도 서귀포시 토평동 1940-2,5,11,16
3010.0,삼달1리게이트볼장,126.84345,33.37625,제주특별자치도 서귀포시 성산읍 삼달리 1152-1,3,3,6
3011.0,삼달1리사무소,126.84705,33.374359999999996,제주특별자치도 서귀포시 성산읍 삼달리 723-1,2,2,4
3012.0,상천리,126.38148000000001,33.30731,제주특별자치도 서귀포시 안덕면 상천리 470-2,21,20,41
3013.0,상천리,126.38141,33.307140000000004,제주특별자치도 서귀포시 안덕면 상천리 470-5,53,39,92
3014.0,서귀포보건소,126.55485,33.252340000000004,제주특별자치도 서귀포시 서홍동 449-13,26,7,33
3019.0,동문로터리,126.56776,33.24988,제주특별자치도 서귀포시 서귀동 254-17,4,8,12
3020.0,동문로터리,126.56792,33.24986,제주특별자치도 서귀포시 서귀동 253-24,5,7,12
3021.0,서귀포초등학교,126.56506999999999,33.243159999999996,제주특별자치도 서귀포시 서귀동 723-5,6,15,21
3022.0,석교동,126.34951000000001,33.31033,제주특별자치도 서귀포시 안덕면 동광리 490,5,7,12
3023.0,석교동,126.34918,33.31048,제주특별자치도 서귀포시 안덕면 동광리 458,4,5,9
3026.0,비석거리,126.57619,33.25489,제주특별자치도 서귀포시 동홍동 657-4,225,797,1022
3027.0,사계어촌체험어장,126.30442,33.22793,제주특별자치도 서귀포시 안덕면 사계리 2147-21,10,5,15
3028.0,사계어촌체험어장,126.30476000000002,33.227940000000004,제주특별자치도 서귀포시 안덕면 사계리 2147-21,12,6,18
3029.0,사계용해경로당,126.30848999999999,33.23081,제주특별자치도 서귀포시 안덕면 사계리 2029-5,7,4,11
3030.0,사계용해경로당,126.30848,33.23123,제주특별자치도 서귀포시 안덕면 사계리 2029-3,4,3,7
3031.0,서귀포칼호텔(종점),126.58078,33.247009999999996,제주특별자치도 서귀포시 토평동 486-3,68,227,295
3038.0,화순해안경기안전센터사계출장소,126.30018000000001,33.226009999999995,제주특별자치도 서귀포시 안덕면 사계리 2294-41,4,5,9
3041.0,신흥1번지,126.77395,33.30614,제주특별자치도 서귀포시 남원읍 신흥리 37-5,7,5,12
3042.0,모슬포항,126.25223000000001,33.21652,제주특별자치도 서귀포시 대정읍 하모리 2133-1,6,43,49
3045.0,불미터,126.71481999999999,33.31943,제주특별자치도 서귀포시 남원읍 의귀리 1714-8,4,6,10
3046.0,새서귀초등학교,126.51297,33.254329999999996,제주특별자치도 서귀포시 서호동 1462-4,8,15,23
3048.0,대포동,126.43182,33.24301,제주특별자치도 서귀포시 대포동 1597-4,15,10,25
3050.0,공무원연금공단,126.51794,33.25437,제주특별자치도 서귀포시 서호동 1583,48,38,86
3051.0,국세공무원교육원생활관,126.51943999999999,33.255559999999996,제주특별자치도 서귀포시 서호동 1607,25,27,52
3053.0,서귀포시중앙도서관,126.50769,33.251870000000004,제주특별자치도 서귀포시 강정동 187,28,20,48
3054.0,대림아파트,126.50556999999999,33.25052,제주특별자치도 서귀포시 강정동 186-1,6,3,9
3055.0,하귀농협경제사업장,126.42355,33.45816,제주특별자치도 제주시 애월읍 광령리 3979-2,9,1,10
3056.0,국세공무원교육원국토교통부인재개발원,126.51552,33.254490000000004,제주특별자치도 서귀포시 서호동 1513,16,8,24
3057.0,청화마을입구,126.43023000000001,33.45608,제주특별자치도 제주시 애월읍 광령리 3313-2,1,2,3
3058.0,안덕119센터,126.3289,33.250609999999995,제주특별자치도 서귀포시 안덕면 화순리 1773-2,8,25,33
3059.0,안덕119센터,126.32988999999999,33.250029999999995,제주특별자치도 서귀포시 안덕면 화순리 1770-3,19,8,27
3061.0,제주조각공원입구,126.322,33.25039,제주특별자치도 서귀포시 안덕면 사계리 3602-5,14,11,25
3062.0,서귀포시외버스터미널(가상정류소),126.50723,33.24985,제주특별자치도 서귀포시 강정동 186-4,336,7,343
3063.0,이스트소프트,126.57148000000001,33.44722,제주특별자치도 제주시 영평동 2187-1,1,5,6
3065.0,서광동리웃네거리,126.32976000000001,33.294290000000004,제주특별자치도 서귀포시 안덕면 서광리 475,11,9,20
3066.0,막동산,126.52346000000001,33.256240000000005,제주특별자치도 서귀포시 서호동 350-3,1,3,4
3067.0,막동산,126.52343,33.25647,제주특별자치도 서귀포시 호근동 1822-2,10,2,12
3068.0,국세공무원교육원국토교통부인재개발원,126.51553,33.254290000000005,제주특별자치도 서귀포시 서호동 1583,6,18,24
3069.0,공무원연금공단,126.51773,33.25464,제주특별자치도 서귀포시 서호동 1583,46,49,95
3070.0,삼다체육공원입구,126.51888999999998,33.25158,제주특별자치도 서귀포시 서호동 1608,172,27,199
3071.0,삼다체육공원입구,126.51863,33.25159,제주특별자치도 서귀포시 서호동 1605,6,21,27
3072.0,회수마을회관,126.44466000000001,33.26323,제주특별자치도 서귀포시 회수동 376-7,96,17,113
3073.0,회수마을회관,126.44471999999999,33.26308,제주특별자치도 서귀포시 회수동 409-1,16,54,70
3074.0,법화사사거리,126.45946,33.263059999999996,제주특별자치도 서귀포시 하원동 684-11,38,2,40
3075.0,법화사사거리,126.46136000000001,33.26299,제주특별자치도 서귀포시 하원동 650-2,5,21,26
3076.0,새서귀초등학교,126.51293000000001,33.25416,제주특별자치도 서귀포시 서호동 1478-2,4,6,10
3077.0,제주월드컵경기장,126.50723,33.24838,제주특별자치도 서귀포시 강정동 232,86,11,97
3078.0,제주월드컵경기장서문,126.50686,33.24647,제주특별자치도 서귀포시 법환동 914,5,40,45
3079.0,제주월드컵경기장서문,126.50605,33.24522,제주특별자치도 서귀포시 법환동 1638,10,4,14
3080.0,유승한내들아파트,126.50453,33.25265,제주특별자치도 서귀포시 강정동 209,49,209,258
3081.0,유승한내들아파트,126.50443,33.25246,제주특별자치도 서귀포시 강정동 216,259,12,271
3082.0,중흥/골드클래스아파트,126.50203,33.25255,제주특별자치도 서귀포시 강정동 216,8,38,46
3083.0,중흥/골드클래스아파트,126.50221,33.25274,제주특별자치도 서귀포시 강정동 194,26,8,34
3084.0,대신중학교,126.505,33.256190000000004,제주특별자치도 서귀포시 강정동 213,3,15,18
3085.0,대신중학교,126.50581000000001,33.25595,제주특별자치도 서귀포시 강정동 186-1,10,7,17
3086.0,상창교차로,126.35886,33.28047,제주특별자치도 서귀포시 안덕면 상창리 1222-2,1,14,15
3089.0,오당빌레,126.35248999999999,33.45337,제주특별자치도 제주시 애월읍 하가리 795-4,2,1,3
3093.0,교래분교,126.6794,33.436409999999995,제주특별자치도 제주시 조천읍 교래리 563,14,5,19
3099.0,동복리관광체험어장,126.7156,33.553290000000004,제주특별자치도 제주시 구좌읍 동복리 722-2,213,125,338
3100.0,이도초등학교,126.53275,33.48924,제주특별자치도 제주시 이도이동 2034-8,20,13,33
3103.0,교래분교,126.67926999999999,33.43635,제주특별자치도 제주시 조천읍 교래리 563-1,11,5,16
3104.0,어대오름,126.76082,33.501059999999995,제주특별자치도 제주시 구좌읍 덕천리 556,1,2,3
3105.0,어대오름,126.76100000000001,33.50105,제주특별자치도 제주시 구좌읍 덕천리 555-1,6,4,10
3106.0,행원목장,126.76983,33.51767,제주특별자치도 제주시 구좌읍 행원리 산 31,158,367,525
3109.0,생각하는정원,126.25502,33.3263,제주특별자치도 제주시 한경면 저지리 1529-4,20,71,91
3110.0,생각하는정원,126.25526,33.326,제주특별자치도 제주시 한경면 저지리 1529-2,73,11,84
3111.0,저지리중동,126.25703999999999,33.3353,제주특별자치도 제주시 한경면 저지리 1763-5,12,17,29
3112.0,제6부두,126.54445,33.5224,제주특별자치도 제주시 건입동 908-26,174,16,190
3115.0,국제여객선터미널,126.54453000000001,33.52427,제주특별자치도 제주시 건입동 1453,16,261,277
3116.0,제6부두,126.54463,33.52312,제주특별자치도 제주시 건입동 1453,2,260,262
3117.0,제석머리,126.17693999999999,33.31507,제주특별자치도 제주시 한경면 용수리 2737-4,8,4,12
3118.0,제석머리,126.17716999999999,33.31547,제주특별자치도 제주시 한경면 용수리 4719-1,6,4,10
3120.0,각시물,126.26013,33.324729999999995,제주특별자치도 제주시 한경면 저지리 3258,22,6,28
3121.0,하도리개긋물,126.88235,33.50208,제주특별자치도 제주시 구좌읍 하도리 산 56,2,2,4
3123.0,하도리서문동,126.87133,33.52002,제주특별자치도 제주시 구좌읍 하도리 3281-1,15,14,29
3124.0,금산목,126.80452,33.55322,제주특별자치도 제주시 구좌읍 행원리 1292-5,63,82,145
3127.0,해녀박물관,126.86305,33.521809999999995,제주특별자치도 제주시 구좌읍 상도리 471-32,35,241,276
3128.0,해녀박물관,126.86291000000001,33.52172,제주특별자치도 제주시 구좌읍 세화리 33-7,253,44,297
3130.0,금능블루하와이,126.21925,33.38172,제주특별자치도 제주시 한림읍 금능리 2000-2,39,183,222
3131.0,금능블루하와이,126.21954,33.38167,제주특별자치도 제주시 한림읍 금능리 1994-1,226,18,244
3133.0,처남빌레,126.33937,33.44781,제주특별자치도 제주시 애월읍 상가리 1941-1,8,4,12
3137.0,삼화지구3단지,126.58628999999999,33.51512,제주특별자치도 제주시 도련이동 550,1,4,5
3138.0,농림축산검역본부,126.50469,33.51007,제주특별자치도 제주시 용담이동 885,11,7,18
3139.0,동백동산습지센터,126.71439,33.50932,제주특별자치도 제주시 조천읍 선흘리 926,23,15,38
3140.0,동백동산습지센터,126.71461000000001,33.50904,제주특별자치도 제주시 조천읍 선흘리 922,18,18,36
3141.0,이도초등학교,126.53256,33.4894,제주특별자치도 제주시 이도이동 747,21,15,36
3147.0,체오름,126.76149,33.47404,제주특별자치도 제주시 구좌읍 송당리 산 49-1,15,2,17
3159.0,"방선문3차,4차빌리지",126.52667,33.48766,제주특별자치도 제주시 도남동 659-7,4,3,7
3160.0,지방합동청사,126.52308000000001,33.49001,제주특별자치도 제주시 도남동 1058,6,3,9
3161.0,지방합동청사,126.52308000000001,33.489670000000004,제주특별자치도 제주시 도남동 694-6,1,7,8
3164.0,돔뱅이왓,126.36945,33.23516,제주특별자치도 서귀포시 하예동 1810-1,1,103,104
3165.0,광평교차로,126.35501000000001,33.33059,제주특별자치도 서귀포시 안덕면 동광리 산 28-1,9,6,15
3166.0,보목포구(출발),126.60626,33.23949,제주특별자치도 서귀포시 보목동 1635,26,6,32
3169.0,별내린전망대,126.41673,33.24719,제주특별자치도 서귀포시 색달동 2947-1,14,241,255
3170.0,별내린전망대,126.41686000000001,33.24723,제주특별자치도 서귀포시 색달동 2947-1,11,4,15
3171.0,서광동리웃네거리,126.33048000000001,33.29462,제주특별자치도 서귀포시 안덕면 동광리 1242-1,7,8,15
3172.0,서복전시관,126.57018000000001,33.24519,제주특별자치도 서귀포시 서귀동 101-12,255,11,266
3173.0,서복전시관,126.5703,33.245090000000005,제주특별자치도 서귀포시 서귀동 101-14,7,202,209
3174.0,대정농협,126.25226,33.22214,제주특별자치도 서귀포시 대정읍 하모리 928-1,195,99,294
3175.0,국립기상과학원,126.51732,33.25804,제주특별자치도 서귀포시 서호동 1580,2,5,7
3178.0,국세공무원교육원생활관,126.51915,33.25563,제주특별자치도 서귀포시 서호동 1515,19,26,45
3180.0,독벌은이동산,126.68388999999999,33.36885,제주특별자치도 서귀포시 남원읍 수망리 산 191-24,13,14,27
3182.0,삼달2리사무소,126.86783999999999,33.36916,제주특별자치도 서귀포시 성산읍 삼달리 23-1,16,4,20
3183.0,한라산둘레길,126.60586,33.328109999999995,제주특별자치도 서귀포시 남원읍 하례리 산 30-1,10,17,27
3184.0,서귀포항입구,126.5643,33.24009,제주특별자치도 서귀포시 서귀동 786-6,18,7,25
3185.0,중문관광단지,126.41297,33.25238,제주특별자치도 서귀포시 색달동 2484-1,331,72,403
3189.0,모슬포남항여객선터미널(운진항),126.25748,33.21119,제주특별자치도 서귀포시 대정읍 하모리 634-31,2192,253,2445
3190.0,모슬포남항여객선터미널(운진항),126.25733000000001,33.21097,제주특별자치도 서귀포시 대정읍 하모리 646-20,169,1488,1657
3191.0,회수동,126.44418999999999,33.26393,제주특별자치도 서귀포시 회수동 384-5,12,2,14
3196.0,선반로입구,126.50509,33.24091,제주특별자치도 서귀포시 강정동 424,3,2,5
3197.0,위미2리교차로,126.66166000000001,33.27775,제주특별자치도 서귀포시 남원읍 위미리 2794,14,18,32
3198.0,위미리(위미2리교차로),126.66306999999999,33.277570000000004,제주특별자치도 서귀포시 남원읍 위미리 2041,3,5,8
3199.0,무릉리(사장동),126.1995,33.26579,제주특별자치도 서귀포시 대정읍 무릉리 3036-1,29,2,31
3200.0,무릉리(사장동),126.1995,33.2656,제주특별자치도 서귀포시 대정읍 무릉리 3036-1,5,19,24
3201.0,제주신화월드서머셋,126.31878,33.29997,제주특별자치도 서귀포시 안덕면 서광리 산 24-4,2,5,7
3202.0,신화역사공원,126.31967,33.305640000000004,제주특별자치도 서귀포시 안덕면 서광리 산 24-4,81,65,146
3203.0,제주오설록티뮤지엄,126.28862,33.304520000000004,제주특별자치도 서귀포시 안덕면 서광리 산 50-24,552,399,951
3204.0,오설록,126.2888,33.30454,제주특별자치도 서귀포시 안덕면 서광리 산 51-5,92,277,369
3205.0,제주항공우주박물관,126.30123999999999,33.30337,제주특별자치도 서귀포시 안덕면 서광리 산 39-1,35,14,49
3206.0,제주항공우주박물관,126.30105,33.303470000000004,제주특별자치도 서귀포시 안덕면 서광리 산 39-1,21,37,58
3208.0,헬스케어타운리조트,126.55771999999999,33.285959999999996,제주특별자치도 서귀포시 동홍동 2048,10,5,15
3214.0,차귀포구,126.16503999999999,33.30898,제주특별자치도 제주시 한경면 고산리 3611-1,28,20,48
3220.0,동광육거리,126.34119,33.310140000000004,제주특별자치도 서귀포시 안덕면 동광리 810-5,65,23,88
3221.0,선반로입구,126.50548,33.24138,제주특별자치도 서귀포시 강정동 350-3,9,6,15
3222.0,제주항공우주호텔,126.29523999999999,33.30212,제주특별자치도 서귀포시 안덕면 서광리 산 41,16,18,34
3223.0,제주항공우주호텔,126.29528,33.30196,제주특별자치도 서귀포시 안덕면 서광리 산 41,19,7,26
3225.0,노리매,126.28735,33.28102,제주특별자치도 서귀포시 대정읍 구억리 1055,55,26,81
3226.0,소인국테마파크,126.32061999999999,33.28965,제주특별자치도 서귀포시 안덕면 서광리 719-3,15,42,57
3227.0,소인국테마파크,126.32056000000001,33.28949,제주특별자치도 서귀포시 안덕면 서광리 718-3,9,14,23
3228.0,세계자동차제주박물관,126.34867,33.28266,제주특별자치도 서귀포시 안덕면 상창리 2065-1,4,3,7
3229.0,세계자동차제주박물관,126.34913999999999,33.28218,제주특별자치도 서귀포시 안덕면 상창리 2068-7,11,3,14
3230.0,동광환승정류장1,126.33932,33.31021,제주특별자치도 서귀포시 안덕면 동광리 942-4,70,531,601
3231.0,동광단지,126.35966,33.31387,제주특별자치도 서귀포시 안덕면 동광리 74-37,6,15,21
3232.0,토평사거리,126.58521,33.268809999999995,제주특별자치도 서귀포시 토평동 2226-1,5,103,108
3233.0,토평사거리,126.58559,33.26883,제주특별자치도 서귀포시 토평동 2223-1,148,7,155
3236.0,제주항공우주박물관,126.30186,33.30186,제주특별자치도 서귀포시 안덕면 서광리 산 39,27,37,64
3237.0,제주항공우주박물관,126.30198999999999,33.30161,제주특별자치도 서귀포시 안덕면 서광리 산 35-7,18,16,34
3238.0,"제주현대미술관,김창열미술관",126.26653,33.33764,제주특별자치도 제주시 한경면 저지리 2120-35,43,33,76
3239.0,"제주현대미술관,김창열미술관",126.26647,33.33786,제주특별자치도 제주시 한경면 저지리 2120-103,28,44,72
3240.0,선녀와나무꾼,126.70192,33.479659999999996,제주특별자치도 제주시 조천읍 선흘리 2014,34,21,55
3241.0,한울랜드,126.75305,33.49906,제주특별자치도 제주시 구좌읍 덕천리 769,7,11,18
3242.0,덕천리,126.77083,33.50255,제주특별자치도 제주시 구좌읍 덕천리 1796,33,65,98
3243.0,종달항,126.91098000000001,33.497170000000004,제주특별자치도 제주시 구좌읍 종달리 478-14,30,3,33
3244.0,환상숲곶자왈공원,126.26343999999999,33.32202,제주특별자치도 제주시 한경면 저지리 3258,5,39,44
3245.0,환상숲곶자왈공원,126.26342,33.32173,제주특별자치도 제주시 한경면 저지리 2857-3,56,19,75
3246.0,대천환승정류장,126.73682,33.43628,제주특별자치도 제주시 구좌읍 송당리 산 126-6,85,96,181
3247.0,제주세계자연유산센터입구,126.7104,33.45543,제주특별자치도 제주시 조천읍 선흘리 464-1,11,2,13
3248.0,선녀와나무꾼,126.70206999999999,33.48015,제주특별자치도 제주시 조천읍 선흘리 1997,32,16,48
3249.0,한울랜드,126.75281000000001,33.4994,제주특별자치도 제주시 구좌읍 덕천리 산 62-24,8,4,12
3251.0,둔지오름,126.79796,33.50615,제주특별자치도 제주시 구좌읍 한동리 4323,21,30,51
3252.0,메이즈랜드,126.79953,33.49008,제주특별자치도 제주시 구좌읍 송당리 353-4,6,3,9
3253.0,다랑쉬오름입구(북),126.82988,33.48608,제주특별자치도 제주시 구좌읍 세화리 2754,13,9,22
3254.0,다랑쉬오름입구(북),126.82963000000001,33.48595,제주특별자치도 제주시 구좌읍 세화리 2754-1,12,11,23
3255.0,제주레일바이크,126.83641999999999,33.464620000000004,제주특별자치도 제주시 구좌읍 상도리 산 373-2,38,40,78
3256.0,제주레일바이크,126.83665,33.46464,제주특별자치도 제주시 구좌읍 종달리 4639,67,46,113
3258.0,용눈이오름,126.83218000000001,33.46328,제주특별자치도 제주시 구좌읍 종달리 4648,101,79,180
3259.0,송당리마을,126.78591000000002,33.469840000000005,제주특별자치도 제주시 구좌읍 송당리 1463-1,44,65,109
3260.0,송당리마을,126.78596999999999,33.46965,제주특별자치도 제주시 구좌읍 송당리 2774,35,12,47
3261.0,청수마을회관,126.24762,33.318329999999996,제주특별자치도 제주시 한경면 청수리 1572-1,4,2,6
3262.0,청수마을회관,126.24763,33.31812,제주특별자치도 제주시 한경면 청수리 1572-3,2,6,8
3263.0,제주평화박물관,126.25667,33.3048,제주특별자치도 제주시 한경면 청수리 161-1,11,12,23
3264.0,제주평화박물관,126.25663,33.30468,제주특별자치도 제주시 한경면 청수리 145-5,9,7,16
3265.0,아부오름,126.78112,33.446290000000005,제주특별자치도 제주시 구좌읍 송당리 산 315,23,58,81
3266.0,아부오름,126.78136,33.446529999999996,제주특별자치도 제주시 구좌읍 송당리 산 174-1,7,2,9
3269.0,종달항,126.91143999999998,33.497479999999996,제주특별자치도 제주시 구좌읍 종달리 477-16,11,50,61
3270.0,제주시청(아라방면),126.52977,33.499559999999995,제주특별자치도 제주시 이도이동 1772-31,1988,3138,5126
3271.0,제주시청(광양방면),126.53035,33.49892,제주특별자치도 제주시 이도이동 1938-1,2883,1759,4642
3272.0,고산동산(아라방면),126.53228,33.496,제주특별자치도 제주시 이도이동 1085-4,167,452,619
3273.0,고산동산(광양방면),126.53291000000002,33.495540000000005,제주특별자치도 제주시 이도이동 1085-4,583,278,861
3274.0,제주지방법원(아라방면),126.53509,33.493109999999994,제주특별자치도 제주시 이도이동 1085-4,293,871,1164
3275.0,제주지방법원(광양방면),126.53476,33.493629999999996,제주특별자치도 제주시 이도이동 1085-4,1046,279,1325
3276.0,제주중앙여자고등학교(아라방면),126.53863999999999,33.48941,제주특별자치도 제주시 이도이동 2060,198,570,768
3277.0,제주중앙여자고등학교(광양방면),126.5392,33.489020000000004,제주특별자치도 제주시 이도이동 2060,677,181,858
3278.0,제주여자중고등학교(아라방면),126.54293,33.48486,제주특별자치도 제주시 아라일동 2420-5,237,294,531
3279.0,제주여자중고등학교(광양방면),126.54288999999999,33.4852,제주특별자치도 제주시 아라일동 2420-5,446,295,741
3280.0,남국원(아라방면),126.54381000000001,33.47971,제주특별자치도 제주시 아라이동 1582-2,96,121,217
3281.0,남국원(광양방면),126.54388,33.47957,제주특별자치도 제주시 아라이동 1582-6,241,189,430
3282.0,대정환승정류장(대정읍사무소),126.25295,33.225770000000004,제주특별자치도 서귀포시 대정읍 하모리 1414-2,766,107,873
3283.0,대정환승정류장(대정읍사무소),126.25173000000001,33.22605,제주특별자치도 서귀포시 대정읍 하모리 1443-1,39,27,66
3284.0,대정읍사무소,126.25241000000001,33.225609999999996,제주특별자치도 서귀포시 대정읍 하모리 1423-13,9,211,220
3285.0,성읍환승정류장(성읍1리사무소),126.79827,33.38943,제주특별자치도 서귀포시 표선면 성읍리 666-6,17,135,152
3286.0,성읍환승정류장(성읍1리사무소),126.79848,33.38947,제주특별자치도 서귀포시 표선면 성읍리 667-1,204,22,226
3287.0,하례환승정류장(하례리입구),126.6007,33.3,제주특별자치도 서귀포시 상효동 1122-5,230,44,274
3288.0,남원환승정류장(남원읍사무소),126.72081999999999,33.28062,제주특별자치도 서귀포시 남원읍 남원리 207-10,95,645,740
3289.0,남원환승정류장(남원읍사무소),126.72113999999999,33.28053,제주특별자치도 서귀포시 남원읍 남원리 196-3,866,126,992
3290.0,"제주국제공항(대정,화순,일주서로)",126.49298,33.506440000000005,제주특별자치도 제주시 용담이동 1462-1,7953,2421,10374
3291.0,애월환승정류장(애월리),126.3187,33.46483,제주특별자치도 제주시 애월읍 애월리 1534-2,511,1093,1604
3300.0,신사동(기점),126.67788999999999,33.52596,제주특별자치도 제주시 조천읍 함덕리 65-20,60,24,84
3307.0,스위스마을입구,126.67463000000001,33.49169000000001,제주특별자치도 제주시 조천읍 와산리 1488-12,11,29,40
3308.0,스위스마을입구,126.67438,33.49154,제주특별자치도 제주시 조천읍 와산리 1505-6,4,10,14
3309.0,한라용사촌,126.79616000000001,33.53455,제주특별자치도 제주시 구좌읍 행원리 2333-18,2,2,4
3310.0,한라용사촌,126.79641000000001,33.534490000000005,제주특별자치도 제주시 구좌읍 행원리 1927-11,4,2,6
3317.0,수장동입구,126.21141999999999,33.3419,제주특별자치도 제주시 한경면 두모리 215-1,4,6,10
3323.0,영산홍아파트,126.53993,33.4952,제주특별자치도 제주시 이도이동 539-5,1,22,23
3325.0,탐라중학교,126.54393999999999,33.49085,제주특별자치도 제주시 아라이동 3011-7,3,17,20
3326.0,탐라중학교,126.54383999999999,33.49136,제주특별자치도 제주시 아라이동 3015,91,2,93
3330.0,광령2리,126.42903000000001,33.45041,제주특별자치도 제주시 애월읍 광령리 4227,8,12,20
3332.0,두문이머세(두맹이골목),126.53662,33.51042,제주특별자치도 제주시 일도이동 162-31,1,1,2
3333.0,민속자연사박물관,126.53087,33.50732,제주특별자치도 제주시 일도이동 1050-1,12,6,18
3334.0,민속자연사박물관,126.5308,33.50692,제주특별자치도 제주시 일도이동 968-2,4,18,22
3336.0,부영3차아파트,126.48742,33.476209999999995,제주특별자치도 제주시 연동 1361-2,6,3,9
3338.0,남조순오름입구,126.49136000000001,33.47729,제주특별자치도 제주시 연동 1546,8,5,13
3347.0,탐라광장,126.52815,33.51384,제주특별자치도 제주시 일도일동 1202-1,37,80,117
3348.0,탐라광장,126.52838999999999,33.51382,제주특별자치도 제주시 일도일동 1196,89,330,419
3349.0,고산1리,126.18026,33.300940000000004,제주특별자치도 제주시 한경면 고산리 2865-5,15,4,19
3350.0,"제주국제공항(평화로,800번)",126.49271999999999,33.50636,제주특별자치도 제주시 용담이동 2002,4605,91,4696
3351.0,"제주국제공항(일주동로,516도로)",126.49335,33.50669,제주특별자치도 제주시 용담이동 1462-1,8753,91,8844
3352.0,농림축산검역본부,126.50468000000001,33.5099,제주특별자치도 제주시 용담이동 865-1,4,21,25
3354.0,제주동여자중학교,126.54024,33.50294,제주특별자치도 제주시 이도이동 325-16,1,6,7
3355.0,제주동여자중학교,126.54028999999998,33.502629999999996,제주특별자치도 제주시 이도이동 339,10,10,20
3361.0,영락교회,126.54364,33.51112,제주특별자치도 제주시 일도이동 488-10,15,2,17
3362.0,사대부고,126.51038,33.51338,제주특별자치도 제주시 용담삼동 581-14,25,4,29
3363.0,사대부고,126.51058,33.51339,제주특별자치도 제주시 용담이동 576-2,10,32,42
3364.0,용두암현대1차아파트,126.50875,33.51593,제주특별자치도 제주시 용담삼동 503-12,205,13,218
3365.0,용두암현대1차아파트,126.50832,33.51627,제주특별자치도 제주시 용담삼동 510-3,59,68,127
3368.0,일도초등학교,126.52875,33.51109,제주특별자치도 제주시 일도일동 1100-4,2,4,6
3372.0,국세공무원교육원공무원연금공단,126.51778999999999,33.25463,제주특별자치도 서귀포시 서호동 1583,779,8,787
3373.0,국세공무원교육원공무원연금공단,126.51799999999999,33.25437,제주특별자치도 서귀포시 서호동 1583,14,463,477
3374.0,상효원수목원,126.58575,33.30511,제주특별자치도 서귀포시 상효동 1555-2,3,3,6
3379.0,모구리야영장,126.81707,33.405590000000004,제주특별자치도 서귀포시 성산읍 삼달리 1982,1,1,2
3385.0,서귀포동부도서관,126.60773,33.260670000000005,제주특별자치도 서귀포시 신효동 1120-3,2,2,4
3387.0,효돈축구공원,126.61182,33.260709999999996,제주특별자치도 서귀포시 신효동 895-3,1,15,16
3389.0,효돈농협하나로마트,126.61724,33.26072,제주특별자치도 서귀포시 하효동 641-2,12,21,33
3390.0,효돈농협하나로마트,126.618,33.26045,제주특별자치도 서귀포시 하효동 631-6,32,15,47
3391.0,맹살공원,126.62162,33.26315,제주특별자치도 서귀포시 하효동 313,14,46,60
3392.0,맹살공원,126.62198000000001,33.26314,제주특별자치도 서귀포시 하효동 281-3,16,7,23
3393.0,제지기오름,126.61105,33.245490000000004,제주특별자치도 서귀포시 하효동 1425,8,4,12
