STATION_NM,LOCAL_X,LOCAL_Y,USAGE
대림입전동,126.28352,33.422,346
아라뜨래별,126.55474,33.437290000000004,346
해병대제9여단,126.49973999999999,33.47729,346
광석동,126.40888000000001,33.47445,345
난산리노인복지회관,126.87403,33.40098,345
대림리사무소,126.28062,33.42252,345
용강동,126.58611,33.47929,344
정든마을3단지,126.4713,33.48981,343
성박물관,126.34407,33.25547,342
삼화아파트,126.54365,33.50912,342
삼남내,126.77611,33.470620000000004,341
성지요양원,126.43866000000001,33.48274,340
연미마을회관,126.50488999999999,33.486540000000005,339
수산저수지입구,126.39013999999999,33.4732,338
서문로터리입구,126.55635,33.24727,338
NLCS제주,126.28516,33.296440000000004,337
흙담솔사가,126.55227,33.25871,337
국세공무원교육원국토교통부인재개발원,126.51553,33.254290000000005,336
대정서초등학교,126.23817,33.23178,336
대정읍다목적회관,126.26702,33.22099,336
처남빌레,126.33937,33.44781,335
신흥2리,126.74873000000001,33.31577,335
와산리경로당,126.68148000000001,33.49276,335
장전알동네,126.38545,33.4523,335
동홍분식,126.56816,33.26676,334
함덕골,126.59808000000001,33.24317,333
대한목공소,126.59526000000001,33.499340000000004,333
토산1리리사무소,126.76588999999998,33.32595,331
서귀포항,126.5645,33.23977,330
하도리서문동,126.87131000000001,33.51983,329
예원동,126.40335,33.4561,329
제주월드컵경기장서문,126.50686,33.24647,328
공항초소,126.48435,33.51362,327
상모2리,126.2578,33.22318,326
용흥리하동,126.36873,33.4621,325
구좌보건소,126.85968999999999,33.519859999999994,325
동모루왓,126.91925,33.43902,325
수산2리비석거리,126.86506999999999,33.4396,324
남조로검문소,126.66118,33.46968,323
사계어촌체험어장,126.30442,33.22793,322
오희준공원,126.58549,33.26621,322
신라호텔,126.40688999999999,33.247479999999996,321
남문동,126.26348999999999,33.39655,320
대림입구,126.27238999999999,33.4286,320
"거슨새미오름,안돌오름",126.75685,33.44515,320
상귀동카름,126.41363999999999,33.47282,319
인향동,126.24372,33.27626,318
행장디,126.56221000000001,33.501129999999996,318
제주월드컵경기장서문,126.50605,33.24522,317
롯데시티호텔(600번),126.48893999999999,33.4899,317
감산입구,126.36214,33.26063,316
저지오름,126.25638000000001,33.3335,316
수모루,126.52443999999998,33.24593,316
신선동,126.69925,33.51222,315
상도마을회관,126.86613,33.51445,315
안덕면사무소,126.32967,33.25772,315
돈물교,126.71425,33.31478,314
토산1리노인회관앞,126.7704,33.32963,314
묵은길입구,126.48838,33.25065,314
하도리동동,126.88421000000001,33.51593,314
낙천리,126.22701,33.32597,312
온천동,126.74618000000001,33.31904,312
하례돈야로,126.60711,33.29395,311
상명리동카름,126.27206000000001,33.36482,311
산양리,126.23348,33.29351,311
남원리월산동,126.71058000000001,33.29153,310
신풍리사거리,126.83528000000001,33.36465,310
산양리,126.23398,33.29575,310
상모리감협,126.26183999999999,33.2241,310
동상동삼거리,126.77356,33.35627,310
제주고등학교,126.48438999999999,33.47221,310
볼목당,126.43613,33.25665,310
카카오,126.57122,33.45126,309
남조순오름입구,126.49112,33.47741,308
제주유리의성,126.27191,33.31413,308
디삘레,126.71118999999999,33.33093,308
제주조각공원,126.32133,33.249309999999994,308
송당리사무소,126.78227,33.47167,307
국제여객선터미널,126.54453000000001,33.52427,305
수산1리사거리,126.88403999999998,33.44225,305
일도초등학교,126.52875,33.51109,304
서광서리사수동,126.30703000000001,33.28797,303
머구낭동산,126.45831000000001,33.24566,303
오등동,126.5298,33.47527,303
토평초등학교,126.59055,33.26807,302
부록마을,126.56926999999999,33.50136,301
법화사사거리,126.46136000000001,33.26299,301
원물오름,126.34651000000001,33.3186,300
감산입구,126.3622,33.26085,300
유수암리사무소,126.40315,33.4414,300
월평아왜낭목,126.45867,33.24362,299
제주항공우주호텔,126.29528,33.30196,298
신사수동,126.47713,33.50881,298
상예입구,126.40433999999999,33.2576,297
제일교,126.53191000000001,33.51234,297
용운사,126.62346000000001,33.25999,297
두모리사무소,126.18533000000001,33.353970000000004,296
구몰리동,126.31553999999998,33.42479,296
대서리사무소,126.29563999999999,33.96284,295
제주삼양동유적,126.58675,33.522940000000006,294
무릉리(사장동),126.1995,33.26579,294
하도리창흥동,126.88703000000001,33.508559999999996,294
명리동,126.26978000000001,33.31773,294
황사평성지,126.55506000000001,33.4868,291
수산2리입구,126.87385,33.4389,290
북촌리해동,126.68695,33.54475,290
유수암리,126.4103,33.42711,289
수악교,126.61097,33.337379999999996,289
해녀박물관,126.86305,33.521809999999995,289
선인동,126.69973,33.48583,288
영평상동,126.56897,33.47668,288
속도르,126.47048000000001,33.25271,288
환상숲곶자왈공원,126.26342,33.32173,287
서홍동복지회관,126.55038,33.263729999999995,287
한마음선원입구,126.57048,33.48911,287
군모루,126.72207,33.29208,287
교래분교,126.6794,33.436409999999995,286
도깨비공원,126.69268999999998,33.46553,286
붉은오름휴양림입구,126.68274,33.402409999999996,286
한국통신,126.51155,33.25367,285
수룡동,126.23853000000001,33.30823,285
제주레일바이크,126.83641999999999,33.464620000000004,285
하효마을회관,126.61758,33.2618,285
영락리,126.21001000000001,33.257909999999995,285
오렌지빌라,126.56908999999999,33.25915,283
위미중학교,126.66246000000001,33.280570000000004,283
신흥동,126.18206,33.34061,283
구억리상동,126.28355,33.2786,282
하귀1리,126.41909,33.47222,282
영락교회,126.54338,33.511179999999996,282
세미마을,126.66362,33.470009999999995,282
토산관광지구입구,126.78657,33.30737,281
효성빌라,126.57676000000001,33.25165,281
신평리상동,126.26222,33.268229999999996,281
불미공방,126.30433000000001,33.25349,280
용담새마을금고,126.51526000000001,33.50958,280
원불교,126.71523,33.2845,280
산이굴,126.43163,33.44396,278
시각장애인복지관,126.58098999999999,33.470459999999996,278
해병대제9여단,126.49975,33.477509999999995,277
고수동,126.75558000000001,33.32798,277
명리동,126.26803000000001,33.31933,277
목선동,126.71828000000001,33.48999,277
행원농공단지,126.8141,33.54936,277
삼무공원,126.49023000000001,33.490790000000004,277
국세공무원교육원생활관,126.51915,33.25563,277
수룡동,126.23871000000001,33.30833,277
제주항공우주박물관,126.30186,33.30186,276
진부동,126.30287,33.288059999999994,276
국학원,126.37263,33.38753,276
신풍리사무소,126.83623,33.36172,275
신산로,126.53406000000001,33.507940000000005,274
영평하동,126.57315,33.48685,274
달산봉입구,126.82656000000001,33.343779999999995,274
사계용해경로당,126.30848,33.23123,273
하원초등학교,126.45985,33.25347,273
쇠소깍하효항입구,126.6172,33.25264,272
광석동,126.40903999999999,33.47464,271
봉개초등학교,126.59527,33.49005,271
월광로,126.46891000000001,33.4877,271
동방남비케길,126.69157,33.482079999999996,270
제주레일바이크,126.83665,33.46464,269
신흥2리보건진료소,126.74796,33.3197,268
앞밭가름,126.40166,33.44273,268
웃가름,126.70701000000001,33.50927,267
법호촌입구,126.59386,33.290079999999996,267
국민건강보험공단,126.507,33.2544,267
조천리상동,126.6358,33.53522,266
김만덕기념관,126.53003000000001,33.515809999999995,266
몰래물,126.48218,33.510490000000004,265
종합사격장,126.56753,33.44028,265
911의원,126.6784,33.540620000000004,265
납읍리,126.32871000000002,33.43965,265
청소년수련원,126.61873999999999,33.45456,264
황사평,126.56353,33.49458,264
서광동리소랑못,126.33171999999999,33.285920000000004,263
동문,126.53098,33.25745,263
가시리,126.76661000000001,33.36144,263
던덕모롤,126.40838000000001,33.4624,263
명월상동회관,126.28303999999999,33.37495,262
뒷빌레,126.58979,33.27391,260
영평알동네,126.56028,33.48195,259
난산리사무소,126.87071,33.40141,259
남원2리,126.70787,33.2951,259
하귀농협경제사업장,126.42355,33.45816,257
고산문화의집,126.18323999999998,33.30015,257
묵리항,126.31296999999999,33.94468,256
평지동옹기박물관,126.22381000000001,33.28217,256
신례하동,126.63515,33.2805,256
사농동산,126.70318999999999,33.34422,255
스위스마을입구,126.67463000000001,33.491690000000006,255
세화3리삼거리,126.78974,33.32025,255
용천사입구,126.52951999999999,33.26145,254
신시가지,126.50995,33.26044,253
해병대아파트입구,126.4973,33.48036,253
대흘2리,126.67299999999999,33.51155,252
광평교차로,126.35501000000001,33.33059,252
귀덕3리,126.2923,33.418,251
뒤큰글,126.60378,33.27584,251
여의물,126.53822,33.24504,251
거로복지회관,126.5608,33.508590000000005,250
이호테우해수욕장,126.45539,33.496320000000004,249
소앵동입구,126.40829,33.46945,249
금능블루하와이,126.21925,33.38172,248
동복리휴게소,126.70765,33.553329999999995,248
조수1리,126.2288,33.33578,246
청수리사거리,126.24507,33.321740000000005,246
탐라도뚜리농장,126.64238,33.502359999999996,244
제주국제대학교,126.57216000000001,33.44141,244
동홍반석아파트입구,126.56773999999999,33.262679999999996,243
조수1리,126.23243000000001,33.33628,243
하도초등학교,126.87903999999999,33.5179,243
방림원,126.26732,33.33703,243
캐슬렉스골프클럽,126.35543,33.33735,242
광평리,126.38198,33.3293,242
제주평화박물관,126.25667,33.3048,240
제일농장앞,126.66426000000001,33.49431,240
동홍대림,126.57212,33.25573,240
대흘2리새동네,126.67645,33.512879999999996,239
진드르,126.60692,33.52367,239
무릉문화의집,126.1991,33.272729999999996,239
표선파출소,126.83073999999999,33.32421,238
신양2리,126.32141999999999,33.94093,238
대림사거리,126.27881000000001,33.42218,238
신천리취락구조,126.85363000000001,33.34805,238
금등리마을,126.1924,33.361779999999996,237
대림리사무소,126.28147,33.42263,237
맹살공원,126.62198000000001,33.26314,237
화북초등학교후문,126.56318999999999,33.52023,237
낙천리,126.22716000000001,33.32606,235
보성초등학교,126.27713999999999,33.2498,235
감귤박물관,126.61048999999998,33.27172,235
라신동,126.27783000000001,33.43527,234
농업기술원,126.48655,33.26082,234
창남거리,126.58205,33.25627,234
"제주현대미술관,김창열미술관",126.26647,33.33786,234
뉴경남호텔,126.55957,33.24613,234
감산리,126.35693,33.26007,234
동부경찰서,126.53706000000001,33.50159,233
동병듸,126.46349,33.24238,232
차남동산,126.83825,33.45263,232
종달항,126.91098000000001,33.497170000000004,232
난산앞동산,126.87462,33.40155,232
온평리,126.89555,33.40226,231
영흥리부녀회사무실,126.29718999999999,33.959579999999995,231
신창리농산물종합유통센터,126.19091999999999,33.34664,231
표선허브동산,126.81652,33.33056,230
평지동,126.22646999999999,33.28078,230
회수동,126.44418999999999,33.26393,230
감귤단지,126.60938999999999,33.30115,229
노루생이삼거리,126.49305,33.42245,229
광령3리,126.42388000000001,33.45893,229
선녀와나무꾼,126.70192,33.479659999999996,228
상천리사무소,126.3798,33.30743,228
수산1리큰동네,126.87751999999999,33.44873,228
석수동,126.75408,33.32072,228
신흥리포구,126.6508,33.54874,228
세화1리취락구조,126.79827,33.32788,228
두수동,126.76326,33.3514,227
상가리서동,126.34074,33.45047,227
교래리,126.67442,33.42588,226
보목신협앞,126.6025,33.2416,226
화순동취락지구,126.33932,33.24922,226
하도리신동,126.88387,33.52355,226
신평리상동,126.26233,33.26815,225
서광서보건진료소,126.29855,33.2836,225
김녕미로공원,126.77247,33.53613,225
사려니마을,126.6559,33.426390000000005,225
은혜마을종점,126.615,33.46522,224
저지리,126.25523000000001,33.330009999999994,223
신양1리,126.32767,33.945609999999995,223
물곧밭,126.40096000000001,33.456579999999995,223
제주컨트리클럽,126.58545,33.4327,222
금악보건진료소,126.29651000000001,33.35887,221
저지리성전동,126.25698,33.3413,221
신안동,126.63563,33.517340000000004,221
백구빌라입구,126.42455,33.25463,220
고수동회관,126.75631000000001,33.32936,220
일과2리사무소,126.22415,33.24536,220
국민건강보험공단,126.50681000000002,33.25462,219
거로사거리,126.55701,33.50765,218
종보존연구센터,126.682,33.275929999999995,218
이도수선화아파트,126.55058000000001,33.494040000000005,217
소인국테마파크,126.32061999999999,33.28965,217
색달,126.4057,33.25985,217
안덕119센터,126.32988999999999,33.250029999999995,216
대수동,126.23388999999999,33.24001,216
월평알동네,126.46036000000001,33.24343,216
칼호텔,126.57823,33.24803,215
충혼묘지,126.48995,33.4182,215
용강동대합실,126.58601999999999,33.478359999999995,215
동원산업,126.8225,33.31221,214
불미공방,126.30402,33.25323,213
당동,126.3841,33.46856,213
청용사,126.33081999999999,33.44191,213
명월리노인복지회관,126.26735,33.3847,213
대정농공단지입구,126.2204,33.24819,212
하가리오당빌레,126.35082,33.45333,212
웃송당,126.77146,33.47129,212
지방합동청사,126.52308000000001,33.49001,212
전국환경감시협회,126.66095,33.462270000000004,212
명월하동,126.26078999999999,33.39607,211
하귀리,126.39517,33.47955,211
당동산,126.4334,33.46001,211
서광리넙게오름(축협),126.3182,33.290040000000005,211
충혼묘지,126.6492,33.54157,211
허물서,126.47363,33.23877,210
거문머들,126.5342,33.25699,210
산지변전소,126.53261,33.51692,210
송당물혹,126.78652,33.47088,209
대정농공단지,126.22935,33.257459999999995,209
구억리상동,126.2835,33.278909999999996,208
다희연,126.70633000000001,33.48748,208
하천리마을입구,126.82333999999999,33.353970000000004,208
표선허브동산,126.81598000000001,33.3307,207
성산고입구삼거리,126.90916999999999,33.46545,207
추자해변장여관,126.32571000000002,33.94379,207
삼매봉중계소입구,126.55278,33.2422,206
덕천리,126.77083,33.50255,206
1100고지휴게소,126.46293999999999,33.357820000000004,206
비안동,126.72096,33.281209999999994,206
보성상동,126.27336000000001,33.2522,205
신례하동,126.63506000000001,33.281209999999994,205
삼달1리삼거리,126.84138999999999,33.371159999999996,205
혜원정사,126.60055,33.49045,205
신흥리복지회관,126.65216000000001,33.54681,205
돈내코교,126.58861999999999,33.29934,205
송당물혹,126.78593000000001,33.47098,205
동홍분식,126.56835,33.266709999999996,204
신사동,126.6756,33.534659999999995,204
알뱅듸왓,126.39052,33.450540000000004,203
불미터,126.71481999999999,33.31943,203
구좌정수장,126.7722,33.50529,203
하천리취락구조,126.84278,33.3376,203
명도암입구삼거리,126.64015,33.427620000000005,203
용수리마을회관,126.16883999999999,33.32529,202
판포리상동,126.20419,33.36768,202
남조로검문소,126.65976,33.46887,201
엘리시안CC,126.37142,33.38017,201
막동산,126.52346000000001,33.256240000000005,201
머구낭동산,126.45815,33.24573,200
봉개교,126.58155,33.49654,200
옛성정문,126.74521000000001,33.31817,199
병문교,126.51831000000001,33.508829999999996,199
신흥동,126.26416,33.33863,199
역지동,126.78357,33.34689,199
동광단지,126.35938999999999,33.31388,199
송당상동,126.77277,33.46638,199
고산1리육거리,126.17948,33.300959999999996,198
웃송당,126.7717,33.47102,198
영락사통,126.20782,33.260709999999996,198
화순문화마을,126.33001999999999,33.2527,197
남국사,126.54978999999999,33.46049,197
nan,nan,nan,197
사대부고,126.51058,33.51339,196
선녀와나무꾼,126.70206999999999,33.48015,196
표선생활체육관,126.81678000000001,33.35329,196
의귀산하동,126.72084,33.29888,195
한남교,126.69675,33.31257,195
명월리,126.26611000000001,33.38989,195
선흘,126.70523,33.511559999999996,195
던덕모롤,126.40817,33.462309999999995,194
구좌보건소,126.85982,33.51992,193
회수사거리,126.44233,33.26336,193
보성리하동,126.27456000000001,33.250679999999996,193
고지교,126.51706999999999,33.4868,192
차귀포구,126.16503999999999,33.30898,191
배낭골,126.23028000000001,33.3458,190
제주도립미술관입구,126.4871,33.45454,190
제주썬호텔,126.4937,33.48972,190
산남내,126.77588,33.471059999999994,190
국세공무원교육원공무원연금공단,126.51799999999999,33.25437,189
방림원,126.26733999999999,33.336890000000004,188
덕수리새마을금고,126.30458999999999,33.25672,188
응전동,126.30022,33.28295,188
일성콘도미니엄,126.2215,33.3851,187
그린카센터,126.82866000000001,33.31687,186
물진밭입구,126.86158,33.371,186
틀라목,126.67753,33.50076,186
봉개남문,126.59078000000001,33.49042,186
활오름,126.4832,33.26119,186
반석주택,126.58981000000001,33.48765,185
이천장물,126.46708999999998,33.24179,185
웃거리,126.40268,33.43935,185
캐슬렉스골프클럽,126.35627,33.33905,185
송당리마을,126.78591000000002,33.469840000000005,185
대흘리,126.65895,33.49827,184
동백동산습지센터,126.71439,33.50932,184
금악,126.2928,33.361999999999995,184
웃거리,126.40307,33.439840000000004,184
조수1리,126.23277,33.33643,184
올리수,126.71396000000001,33.3245,184
영주고입구(2호동),126.57453000000001,33.45921,184
신흥2리사무소,126.74543,33.32173,184
선돌목동길,126.55103000000001,33.449529999999996,183
성산보건지소,126.91495,33.446999999999996,183
동문로터리,126.56776,33.24988,183
달산봉입구,126.82661999999999,33.34257,182
영실입구,126.45951000000001,33.33317,182
대림한숲빌라,126.50598000000001,33.25165,182
양지(추모)공원,126.5764,33.43848,182
남원농협신흥지소,126.76713000000001,33.302409999999995,181
유수암상동경로당,126.40505,33.422940000000004,181
삼달2리사무소,126.86783999999999,33.36916,180
장구마을,126.53248,33.47637,180
청수리사거리,126.24512,33.32164,180
대흘교차로,126.6764,33.46898,180
남원농협신흥지소,126.76703,33.30238,180
가원,126.56303,33.49861,179
한라산교회,126.5684,33.27322,179
하귀농협장례식장,126.42647,33.47249,179
용수리마을회관,126.16873999999999,33.32525,178
맹살공원,126.62162,33.26315,178
용담레포츠공원,126.49945,33.51938,177
"청화마을입구,진밭동네",126.42696000000001,33.45897,177
제주공천포전지훈련센터,126.63896000000001,33.27528,176
남조순오름입구,126.49136000000001,33.47729,176
예비군훈련장,126.50166999999999,33.47517,176
남원2리복지회관,126.71003,33.29323,176
대림입전동,126.28336000000002,33.42218,175
제주목장,126.67793999999999,33.41726,175
켄싱턴제주호텔입구,126.40992,33.250370000000004,175
항애골,126.64065,33.27088,174
아부오름,126.78112,33.446290000000005,174
가시리,126.76687,33.36135,174
금산,126.67997,33.495059999999995,173
예비군훈련장,126.57491,33.28808,173
제주항공우주박물관,126.30198999999999,33.30161,173
서호초등학교,126.52823000000001,33.25428,173
법정사입구,126.45845,33.3028,173
석교동,126.34918,33.31048,172
표선청년회의소,126.82823,33.33701,172
이시돌하단지,126.32256000000001,33.34499,172
"거슨새미오름,안돌오름",126.7569,33.44509,171
명월상동,126.27953000000001,33.37509,171
라임오렌지빌,126.58723,33.246559999999995,171
성산농협,126.91127,33.446909999999995,171
수산2리퐁낭거리,126.86193,33.44113,170
고산1리육거리,126.17971999999999,33.30087,170
두인빌라삼거리,126.40409,33.42407,169
새마을금고연수원,126.39676000000001,33.41341,169
이시돌삼거리,126.31671000000001,33.34467,169
덕수리군물왓,126.31591999999999,33.250640000000004,168
제주항공우주박물관,126.30105,33.303470000000004,168
견월교,126.60821999999999,33.42378,167
서부경찰서,126.40666999999999,33.47293,167
오조리상동입구,126.91028,33.46282,167
신안동교차로,126.63399,33.51912,167
사계어촌체험어장,126.30476000000002,33.227940000000004,166
현사마을,126.45023,33.4947,166
보목동동네,126.60648,33.24307,166
금산학교마을,126.32725,33.44372,165
자동차검사소,126.58883,33.514559999999996,165
자연빌라,126.53863,33.26232,165
바스메,126.77842,33.405809999999995,165
예향원,126.25927,33.35304,164
영실입구,126.45958999999999,33.333040000000004,164
신흥2리보건진료소,126.74817,33.31969,164
제주공천포전지훈련센터,126.63946999999999,33.27433,163
무릉2리소공원,126.24558,33.27234,163
수산2리퐁낭거리,126.86168,33.44103,163
백약이오름,126.79426000000001,33.44138,163
동광단지,126.35966,33.31387,163
방구동,126.76355,33.30697,162
저지리수동,126.23879,33.33745,162
조수1리중동,126.22673999999999,33.33415,162
대림아파트,126.50556999999999,33.25052,162
추자보건지소,126.29553999999999,33.96092,161
한국방송통신대학,126.47341000000002,33.48672,161
원동,126.37917,33.40061,161
파인힐호텔,126.56453,33.24122,161
하모체육공원,126.25209,33.21845,160
중문동주민센터,126.43331,33.25347,160
주구동산,126.17015,33.322790000000005,160
수산교차로,126.39443,33.4714,159
이교동삼거리,126.27201000000001,33.22619,159
관광단지입구,126.41461000000001,33.25639,159
남원리월산동,126.7107,33.29162,159
예래동주민센터,126.39771999999999,33.25377,159
장전리동가름,126.39523,33.45264,158
두문포노린당,126.90913,33.49647,158
삼양3동,126.5797,33.524680000000004,158
신풍리사거리,126.83538999999999,33.36458,157
산지물,126.56463000000001,33.26518,157
서귀포산업과학고등학교,126.59512,33.29573,157
소앵동입구,126.4081,33.46927,157
가시리동하동,126.7739,33.35014,156
덕수리새마을금고,126.30436999999999,33.25659,156
동홍초등학교,126.57018000000001,33.25933,155
사라마을,126.44001000000002,33.46986,155
알밤오름,126.71281,33.49695,155
가시리동하동,126.77391000000001,33.35025,154
서광서리사수동,126.30676000000001,33.28797,154
이도수선화아파트,126.55134,33.49047,154
송당리마을,126.78596999999999,33.46965,154
용당,126.54014,33.25533,154
상덕천,126.74663000000001,33.4837,153
문예회관,126.53563,33.50548,153
조수2리윗동네,126.21961,33.296859999999995,153
우진교차로,126.69885,33.460879999999996,153
김영갑갤러리두모악,126.85683999999999,33.37202,153
성산농협종합유통센터,126.90671,33.42586,152
방애왓,126.60525,33.48123,152
신양2리입구,126.31511,33.94254,152
제일농장,126.66832,33.49305,152
오조리하동,126.91228000000001,33.4587,151
예담요양원,126.81633000000001,33.342259999999996,151
대흘초등학교,126.65745,33.49902,151
함덕에덴빌리지,126.66508,33.53031,151
생각하는정원,126.25502,33.3263,151
지명뒤,126.60838000000001,33.47538,150
어음1리입구,126.32661999999999,33.418420000000005,150
산양리,126.23326000000002,33.29368,150
황사평입구,126.55451000000001,33.49685,149
황사평입구,126.55497,33.49681,149
차고지(가상),126.51651000000001,33.49839,149
올란이,126.84266000000001,33.34502,148
용흥리마을회관,126.3695,33.459109999999995,148
감귤단지,126.60908,33.30127,148
상천리,126.38148000000001,33.30731,148
하귀반석,126.40798999999998,33.47768,147
송악펜션단지,126.29236999999999,33.21201,146
봉성리사무소,126.31295,33.42219,146
선인동,126.69963,33.48527,145
소보리당입구,126.38181999999999,33.26403,145
송당상동,126.77311999999999,33.467209999999994,145
하귀2리,126.39952,33.47874,144
두인빌라삼거리,126.40411999999999,33.4241,144
하덕천,126.77111000000001,33.502629999999996,144
제주교통방송아라아이파크,126.54936000000001,33.47763,144
청수리,126.24446,33.32121,143
동모루,126.71671,33.32808,143
신흥리복지회관,126.652,33.54677,142
회수삼거리,126.44223999999998,33.26112,142
생이집동산,126.61299,33.27001,142
동일2리,126.23673000000001,33.25772,141
용강동,126.58613999999999,33.47916,140
관음사등산로입구,126.54977,33.42245,139
제주시공동묘지관리소,126.49167,33.41948,138
제일농장,126.66837,33.49282,138
동부위생처리장입구,126.69547,33.43645,138
별내린전망대,126.41686000000001,33.24723,138
묵리,126.31302,33.94464,137
가시리동상동,126.77391000000001,33.353809999999996,137
테왓동네,126.24316999999999,33.319,137
토평사거리,126.58521,33.268809999999995,137
대원오등동입구,126.54233,33.477340000000005,137
세화1리마을회관,126.79836,33.331759999999996,137
신안동,126.63523,33.51007,137
폭남동,126.77328999999999,33.34503,136
용흥리,126.36886000000001,33.452059999999996,136
제대마을,126.55401,33.45772,135
평화동,126.25943000000001,33.309509999999996,135
묵리입구,126.30689,33.95033,134
금능농공단지입구,126.24736999999999,33.36266,134
제주평화박물관,126.25663,33.30468,134
산하동,126.7191,33.305640000000004,134
송산동주민센터,126.56516,33.24445,133
제석머리,126.17716999999999,33.31547,133
가시리사무소,126.77152,33.35303,132
산방산,126.31046,33.23673,132
심향사,126.62173999999999,33.29456,131
동원산업,126.82212,33.31227,131
국립기상과학원,126.51732,33.25804,131
사리물,126.69815,33.35065,131
금악리,126.29466000000001,33.35743,131
신산마을주차장,126.44973999999999,33.4895,130
신흥2리사무소,126.74536,33.32159,130
서호입구,126.52439,33.247640000000004,130
사계리서동,126.29331,33.23106,130
도림사,126.30245,33.41823,130
"남원읍충혼묘지,물영아리",126.69166000000001,33.36084,129
(구)중앙파출소,126.56088999999999,33.24751,128
하도리서문동,126.8814,33.52722,127
예원동민회관앞,126.39941,33.45898,127
한라산둘레길(천아숲길입구),126.47718,33.40935,127
오조리상동입구,126.91033,33.461999999999996,126
청소년수련원,126.23875,33.3776,126
세화1리북문,126.79538000000001,33.33266,126
서광동리웃네거리,126.32976000000001,33.294290000000004,126
신풍리화단이소,126.8371,33.35848,126
틀라목,126.67696000000001,33.50097,125
혼착밭,126.47097,33.23922,125
대림입구,126.27198,33.42846,125
항몽유적지,126.40825,33.452329999999996,125
남용통상,126.57892,33.29072,124
동하동,126.77731999999999,33.347359999999995,124
세계자동차제주박물관,126.34913999999999,33.28218,124
항몽유적지,126.40858999999999,33.45243,124
와흘,126.63506000000001,33.50308,124
어음2리입구,126.37048,33.38025,123
자운당사거리,126.35762,33.46667,123
성연목장,126.7568,33.422340000000005,123
토산관광지구입구,126.78666000000001,33.30713,123
고지교,126.51732,33.486779999999996,122
토평반석타운,126.59432,33.27114,122
(구)구판장,126.79805,33.329679999999996,122
상덕천마을입구,126.74691999999999,33.48366,122
월산동,126.49171000000001,33.2599,122
바스메,126.77833999999999,33.405640000000005,121
하예중동,126.38416000000001,33.24179,121
서광동리웃네거리,126.33048000000001,33.29462,120
농협서부지점,126.5244,33.25588,120
감귤박물관,126.61075,33.27132,120
추자보건지소,126.29631,33.96046,120
삼달1리,126.84318,33.37397,120
견월교,126.60813999999999,33.424009999999996,119
제지기오름,126.61105,33.245490000000004,119
동부하수처리장입구,126.59328000000001,33.24443,119
무릉리(사장동),126.1995,33.2656,119
화순해안경기안전센터사계출장소,126.30018000000001,33.226009999999995,118
온천동,126.74654,33.31903,118
금산,126.68012,33.49532,118
도평로광평마을입구,126.46216000000001,33.479279999999996,117
크라운골프연습장,126.8029,33.33979,117
북촌리,126.69479,33.54745,116
바가잣도,126.52707,33.2614,116
삼양검문소,126.60085,33.52095,115
통물,126.53115,33.247679999999995,115
덕수도련동,126.30442,33.26498,114
하원초등학교,126.46007,33.253170000000004,114
낙천폭낭거리,126.22908000000001,33.324220000000004,114
저지남동,126.25515,33.3301,114
삼달1리게이트볼장,126.84345,33.37625,114
양잠단지,126.70291999999999,33.4588,113
극락사,126.40695,33.45653,113
한스빌타운하우스,126.40767,33.431340000000006,113
선반로입구,126.50509,33.24091,113
추사유배지,126.27888,33.2491,113
하가삼거리,126.3484,33.4561,112
오광로,126.461,33.48525,112
화순리생태탐방로,126.3335,33.26507,112
화성농장,126.88933,33.39124,111
제주자동차운전학원,126.53026000000001,33.47817,111
가시리체육공원,126.77491,33.35236,110
하천리세골세,126.84005,33.34948,110
반석주택,126.57113000000001,33.48216,109
(구)화산초등학교,126.79726000000001,33.326229999999995,109
삼달1리,126.84816,33.37406,109
진군을리,126.36412,33.28382,109
위호텔,126.4546,33.28502,109
수산저수지입구,126.39055,33.47313,108
월정리용천동,126.78275,33.55072,108
한원리,126.20042,33.3341,108
신양리입구,126.91354,33.4448,108
해아미,126.31846999999999,33.4292,107
상가리,126.3415,33.45178,107
동상동,126.77027,33.36133,107
상명리,126.27962,33.35695,107
환경시설관리소,126.62541999999999,33.480340000000005,106
하례2리,126.60836,33.293009999999995,106
솜반천,126.55336000000001,33.253209999999996,106
명도암입구,126.60411,33.48495,105
장머들,126.56843,33.520579999999995,105
강다리,126.88895,33.40578,105
선담밭,126.27655,33.271229999999996,105
선흘목선동,126.71838999999999,33.48944,105
한국오우퍼빌,126.57213,33.25778,104
대성목장,126.74768,33.43088,104
이기풍선교기념관,126.66228000000001,33.45588,103
초록마을,126.64615,33.47074,103
봉개교,126.58166000000001,33.496759999999995,103
관통사,126.82712,33.32705,103
상명리동동,126.26957,33.36231,103
교래리,126.67786000000001,33.436859999999996,103
한라도서관입구,126.51572,33.48151,103
서호입구,126.52423999999999,33.24757,102
신흥1번지,126.77395,33.30614,102
선흘2리입구,126.70143,33.45841,102
첨단꿈에그린3단지아파트,126.57771000000001,33.44954,102
축산진흥원입구,126.48743999999999,33.44686,102
으뜸마을,126.48035,33.4791,102
사계용해경로당,126.30848999999999,33.23081,102
한국통신,126.51116,33.25312,101
한흘마을입구,126.66211000000001,33.495740000000005,101
서광리넙게오름(축협),126.31806,33.29019,100
별내린전망대,126.41673,33.24719,100
고성오일시장,126.91405,33.452059999999996,100
