STATION_NM,LOCAL_X,LOCAL_Y,USAGE,address
서년듸,126.49488000000001,33.23574,97,제주특별자치도 서귀포시 강정동 2483-1
환상숲곶자왈공원,126.26343999999999,33.32202,97,제주특별자치도 제주시 한경면 저지리 3258
신흥1번지,126.77368,33.30573,97,제주특별자치도 서귀포시 남원읍 신흥리 33-4
화순금모래해수욕장,126.33572,33.2396,96,제주특별자치도 서귀포시 안덕면 화순리 776-8
삼담우체국,126.51279,33.50196,96,제주특별자치도 제주시 용담일동 2830
관음사등산로입구,126.54963000000001,33.422340000000005,96,제주특별자치도 제주시 오등동 산 180-2
탐라승마장,126.7178,33.43405,96,제주특별자치도 제주시 조천읍 교래리 산 10-4
골물동입구,126.33397,33.25095,96,제주특별자치도 서귀포시 안덕면 화순리 1234-3
신흥1리사무소,126.76581000000002,33.305170000000004,96,제주특별자치도 서귀포시 남원읍 신흥리 245-2
정든마을3단지,126.47129,33.49007,95,제주특별자치도 제주시 노형동 2712-1
수산리사무소,126.88253,33.44775,95,제주특별자치도 서귀포시 성산읍 수산리 611-2
정문동,126.39363,33.24965,94,제주특별자치도 서귀포시 상예동 1309-2
남원2리복지회관,126.70978000000001,33.293209999999995,94,제주특별자치도 서귀포시 남원읍 남원리 1012-2
소암기념관,126.56736000000001,33.24501,94,제주특별자치도 서귀포시 서귀동 160-5
삼달1리,126.8433,33.37427,93,제주특별자치도 서귀포시 성산읍 삼달리 1152-4
일출랜드입구,126.84492,33.38077,93,제주특별자치도 서귀포시 성산읍 삼달리 1059-9
삼매봉,126.54354,33.2447,93,제주특별자치도 서귀포시 호근동 310-4
석수동,126.7548,33.32062,93,제주특별자치도 서귀포시 남원읍 신흥리 829-2
서복전시관,126.5703,33.245090000000005,93,제주특별자치도 서귀포시 서귀동 101-14
성연목장,126.75697,33.42255,92,제주특별자치도 제주시 구좌읍 송당리 산 262-1
메밀동산,126.6538,33.48214,92,제주특별자치도 제주시 조천읍 와흘리 367-1
구엄포구,126.37781000000001,33.48406,92,제주특별자치도 제주시 애월읍 구엄리 600-2
농기구수리센터,126.82151999999999,33.329809999999995,92,제주특별자치도 서귀포시 표선면 표선리 2954
고산농산물유통센터,126.19176999999999,33.29845,92,제주특별자치도 제주시 한경면 고산리 1730-1
수산1리비석거리,126.88843999999999,33.443540000000006,92,제주특별자치도 서귀포시 성산읍 수산리 4764
효돈축구공원,126.61182,33.260709999999996,92,제주특별자치도 서귀포시 신효동 895-3
사계리동동,126.30823000000001,33.23489,91,제주특별자치도 서귀포시 안덕면 사계리 3578
고림동,126.28511,33.37457,91,제주특별자치도 제주시 한림읍 명월리 429-4
둔지오름,126.79796,33.50615,91,제주특별자치도 제주시 구좌읍 한동리 4323
이시돌하단지,126.32243000000001,33.34496,91,제주특별자치도 제주시 한림읍 금악리 111-1
세화3리웃동네,126.79206,33.32315,91,제주특별자치도 서귀포시 표선면 세화리 1768-14
서귀포천문과학문화관,126.45733,33.28846,91,제주특별자치도 서귀포시 하원동 1885-4
추자중학교,126.32576999999999,33.94384,91,제주특별자치도 제주시 추자면 신양리 434-7
동백동산습지센터,126.71461000000001,33.50904,90,제주특별자치도 제주시 조천읍 선흘리 922
조수2리웃동네,126.21996999999999,33.29677,90,제주특별자치도 제주시 한경면 조수리 3771-1
존손이굴,126.35933999999999,33.452940000000005,90,제주특별자치도 제주시 애월읍 하가리 556-7
솜반천,126.55351,33.25322,90,제주특별자치도 서귀포시 서홍동 1223-4
한천동,126.2746,33.39465,90,제주특별자치도 제주시 한림읍 동명리 820-1
더마파크,126.24304,33.35725,90,제주특별자치도 제주시 한림읍 금능리 409-2
한라산둘레길(천아숲길입구),126.47705,33.4095,90,제주특별자치도 제주시 해안동 산 219-10
와산리,126.6801,33.49192,90,제주특별자치도 제주시 조천읍 와산리 1077-3
제주연구원,126.51417,33.46765,89,제주특별자치도 제주시 오라이동 44-13
고평동,126.65626999999999,33.4749,89,제주특별자치도 제주시 조천읍 와흘리 67-1
석부작박물관,126.53472,33.249990000000004,89,제주특별자치도 서귀포시 호근동 509-2
거로입구,126.56238,33.50496,88,제주특별자치도 제주시 화북이동 3283-6
대정서초등학교,126.23825,33.23195,88,제주특별자치도 서귀포시 대정읍 동일리 2659-2
제주서부신협,126.25301999999999,33.32703,88,제주특별자치도 제주시 한경면 저지리 1521-21
장지동산,126.88202,33.4014,88,제주특별자치도 서귀포시 성산읍 난산리 444-2
청수마을회관,126.24763,33.31812,88,제주특별자치도 제주시 한경면 청수리 1572-3
화성농장,126.88953000000001,33.39197,88,제주특별자치도 서귀포시 성산읍 신산리 137-1
한남섯동네,126.69046999999999,33.310959999999994,88,제주특별자치도 서귀포시 남원읍 한남리 727
선흘2리,126.71153000000001,33.45835,87,제주특별자치도 제주시 조천읍 선흘리 469-6
KIS빌리지,126.27808999999999,33.26941,87,제주특별자치도 서귀포시 대정읍 안성리 1985-2
수산리,126.39453999999999,33.46995,87,제주특별자치도 제주시 애월읍 수산리 550-1
한남교,126.69628999999999,33.31258,87,제주특별자치도 서귀포시 남원읍 한남리 270-3
부영3차아파트,126.48693999999999,33.4764,87,제주특별자치도 제주시 노형동 767
도영슈퍼앞,126.60045,33.24198,87,제주특별자치도 서귀포시 보목동 735
홍수암,126.22956,33.35326,86,제주특별자치도 제주시 한림읍 월림리 951-2
일출랜드입구,126.84506999999999,33.38074,86,제주특별자치도 서귀포시 성산읍 삼달리 807-2
월광로,126.47537,33.4932,86,제주특별자치도 제주시 노형동 1137
구오일시장,126.32489,33.43531,86,제주특별자치도 제주시 애월읍 납읍리 2787
대성동,126.6761,33.292809999999996,86,제주특별자치도 서귀포시 남원읍 위미리 1116-5
오라1동복지회관,126.51638999999999,33.49392,86,제주특별자치도 제주시 오라일동 1287-3
자운당사거리,126.35776000000001,33.466640000000005,86,제주특별자치도 제주시 애월읍 하가리 297-7
복호동,126.19657,33.33743,86,제주특별자치도 제주시 한경면 두모리 1426-6
꽃동산,126.58863999999998,33.27942,86,제주특별자치도 서귀포시 토평동 1707-1
멍중내,126.68585,33.51113,85,제주특별자치도 제주시 조천읍 선흘리 3686-2
하귀농협장례식장,126.42589,33.47268,85,제주특별자치도 제주시 애월읍 광령리 3676-10
성수동,126.4128,33.48095,85,제주특별자치도 제주시 애월읍 하귀1리 215-8
유수암천,126.40012,33.44313,85,제주특별자치도 제주시 애월읍 유수암리 1978-1
사려니마을,126.65595,33.42627,85,제주특별자치도 제주시 조천읍 교래리 855
금붕사,126.89051,33.500659999999996,85,제주특별자치도 제주시 구좌읍 종달리 1659-45
산양리감귤선과장,126.23776000000001,33.30301,84,제주특별자치도 제주시 한경면 낙천리 531-2
앞거리,126.42768999999998,33.258309999999994,84,제주특별자치도 서귀포시 중문동 1355-5
이천장물,126.46748999999998,33.24175,84,제주특별자치도 서귀포시 월평동 73-2
한장동,126.16763,33.2904,83,제주특별자치도 제주시 한경면 고산리 3822-2
송악펜션단지,126.29235,33.21229,82,제주특별자치도 서귀포시 대정읍 상모리 73-1
정방동문화의집,126.56853000000001,33.2461,82,제주특별자치도 서귀포시 서귀동 137-6
종합사격장,126.56625,33.441829999999996,82,제주특별자치도 제주시 아라일동 3-44
저지리,126.25655,33.33497,82,제주특별자치도 제주시 한경면 저지리 1798-2
대흘리,126.65906000000001,33.49822,81,제주특별자치도 제주시 조천읍 대흘리 1602-3
모구리야영장,126.81815,33.40595,81,제주특별자치도 서귀포시 성산읍 난산리 2968-3
막거리,126.40131000000001,33.42726,81,제주특별자치도 제주시 애월읍 유수암리 1500
광령2리입구,126.4306,33.45929,81,제주특별자치도 제주시 애월읍 광령리 2289-5
인향동,126.24358000000001,33.27642,81,제주특별자치도 제주시 한경면 청수리 3389
동화로입구,126.57311999999999,33.5124,81,제주특별자치도 제주시 화북이동 824-9
대흘1리,126.6541,33.498459999999994,81,제주특별자치도 제주시 조천읍 대흘리 2296-8
상효원수목원,126.58575,33.30511,80,제주특별자치도 서귀포시 상효동 1555-2
추자119지역센터,126.30103999999999,33.95534,80,제주특별자치도 제주시 추자면 영흥리 94-1
상수동,126.33525,33.25626,80,제주특별자치도 서귀포시 안덕면 화순리 1686-4
저지리신흥동,126.26396000000001,33.33855,80,제주특별자치도 제주시 한경면 저지리 2114-23
첨단과기단지입구교학촌아파트,126.57145,33.45776,80,제주특별자치도 제주시 영평동 2273
폭남동,126.7732,33.34519,79,제주특별자치도 서귀포시 표선면 가시리 2171-14
심향사,126.62207,33.29547,79,제주특별자치도 서귀포시 남원읍 신례리 1638-9
삼남내,126.77633,33.47071,79,제주특별자치도 제주시 구좌읍 송당리 1571-21
와흘리,126.63582,33.50445,78,제주특별자치도 제주시 조천읍 와흘리 1479-2
웃거리,126.40256000000001,33.43942,78,제주특별자치도 제주시 애월읍 유수암리 1779-3
제주항공우주호텔,126.29523999999999,33.30212,78,제주특별자치도 서귀포시 안덕면 서광리 산 41
서의동,126.70448,33.3009,78,제주특별자치도 서귀포시 남원읍 남원리 2490
오등상동복지회관,126.53979,33.45948,78,제주특별자치도 제주시 오등동 264-5
대정농공단지,126.22922,33.257220000000004,78,제주특별자치도 서귀포시 대정읍 일과리 551-17
주구동산,126.17026000000001,33.32282,78,제주특별자치도 제주시 한경면 용수리 4719-1
평대초등학교,126.83878,33.529759999999996,77,제주특별자치도 제주시 구좌읍 평대리 1720-6
신평리,126.2588,33.26512,77,제주특별자치도 서귀포시 대정읍 신평리 367-21
돗소,126.53613,33.26187,77,제주특별자치도 서귀포시 호근동 801-4
위미감협,126.66925,33.28107,77,제주특별자치도 서귀포시 남원읍 위미리 1448-1
막거리,126.4014,33.42743,77,제주특별자치도 제주시 애월읍 유수암리 1521
진양빌라,126.38733,33.243590000000005,77,제주특별자치도 서귀포시 하예동 221-1
신엄입구,126.36346,33.47849,77,제주특별자치도 제주시 애월읍 신엄리 2730-4
예래생태체험관,126.3895,33.24426,77,제주특별자치도 서귀포시 하예동 45-1
고수동입구,126.75706000000001,33.322109999999995,76,제주특별자치도 서귀포시 남원읍 신흥리 2481
전경대입구,126.87714,33.50679,76,제주특별자치도 제주시 구좌읍 상도리 산 7-2
백약이오름,126.79463,33.44103,76,제주특별자치도 서귀포시 표선면 성읍리 1892
지미봉입구,126.90454,33.49515,76,제주특별자치도 제주시 구좌읍 종달리 549-1
봉개큰동네,126.59881000000001,33.48935,76,제주특별자치도 제주시 봉개동 1585-5
방지물,126.22998999999999,33.29707,76,제주특별자치도 제주시 한경면 낙천리 856-1
토산1리송천교,126.76133999999999,33.324490000000004,75,제주특별자치도 서귀포시 표선면 토산리 1893
월산동,126.49221999999999,33.26012,74,제주특별자치도 서귀포시 강정동 1914-12
용강동퐁낭밭,126.58405,33.47118,74,제주특별자치도 제주시 용강동 1184-3
거물여,126.8005,33.33227,74,제주특별자치도 서귀포시 표선면 세화리 2489
지경동산,126.67176,33.492,74,제주특별자치도 제주시 조천읍 와산리 1642-13
군모루,126.72237,33.29222,74,제주특별자치도 서귀포시 남원읍 태흥리 2008
고근산,126.51393,33.26048,74,제주특별자치도 서귀포시 서호동 1238-6
주전동,126.17676999999999,33.33602,74,제주특별자치도 제주시 한경면 용수리 1360-4
돈내코교,126.58878,33.299620000000004,73,제주특별자치도 서귀포시 상효동 1613
석교동,126.34951000000001,33.31033,73,제주특별자치도 서귀포시 안덕면 동광리 490
월림삼거리,126.25606,33.349909999999994,73,제주특별자치도 제주시 한림읍 월림리 285-4
조수2리,126.2145,33.29397,73,제주특별자치도 제주시 한경면 조수리 3959-2
다랑쉬오름입구(북),126.82963000000001,33.48595,73,제주특별자치도 제주시 구좌읍 세화리 2754-1
제주세계자연유산센터입구,126.7104,33.45543,72,제주특별자치도 제주시 조천읍 선흘리 464-1
동모루왓,126.91983,33.4389,72,제주특별자치도 서귀포시 성산읍 고성리 537-1
안좌동,126.75583,33.35837,72,제주특별자치도 서귀포시 표선면 가시리 2966-1
하효북문,126.61735,33.26685,72,제주특별자치도 서귀포시 신효동 188
제석머리,126.17693999999999,33.31507,72,제주특별자치도 제주시 한경면 용수리 2737-4
체육공원입구,126.60831,33.27407,72,제주특별자치도 서귀포시 신효동 1544-10
유수암리,126.40201,33.44128,71,제주특별자치도 제주시 애월읍 유수암리 1900-1
진부동,126.30272,33.288059999999994,71,제주특별자치도 서귀포시 안덕면 서광리 1857-3
목다운목,126.68866000000001,33.52017,71,제주특별자치도 제주시 조천읍 선흘리 3459-3
도림사,126.30233999999999,33.418420000000005,71,제주특별자치도 제주시 한림읍 귀덕리 56
상덕천리,126.75153999999999,33.481190000000005,71,제주특별자치도 제주시 구좌읍 덕천리 1289-2
의귀서동네,126.71173999999999,33.30964,71,제주특별자치도 서귀포시 남원읍 의귀리 2006
하천리중동,126.84055,33.34755,71,제주특별자치도 서귀포시 표선면 하천리 505-1
대한목공소,126.59518,33.49927,70,제주특별자치도 제주시 도련일동 1182-2
도련서마을,126.57866000000001,33.51226,70,제주특별자치도 제주시 도련일동 2008
작박동네,126.42367,33.25327,70,제주특별자치도 서귀포시 중문동 2100-6
진동산,126.79534,33.33316,70,제주특별자치도 서귀포시 표선면 세화리 1993-3
하례1리복지회관,126.62893000000001,33.26905,70,제주특별자치도 서귀포시 남원읍 하례리 606-3
번개과학체험관,126.58627,33.28918,70,제주특별자치도 서귀포시 토평동 1890-8
창천초등학교,126.37104,33.264759999999995,69,제주특별자치도 서귀포시 안덕면 창천리 155-46
법기동,126.17285,33.33027,69,제주특별자치도 제주시 한경면 용수리 3551-7
미타요양원,126.85212,33.44658,69,제주특별자치도 서귀포시 성산읍 수산리 3069-2
강정의례회관,126.47979,33.2381,69,제주특별자치도 서귀포시 강정동 4511-1
청수리,126.25832,33.30685,68,제주특별자치도 제주시 한경면 청수리 154-2
하늘정원,126.78028,33.51372,68,제주특별자치도 제주시 구좌읍 행원리 3431-1
성산청소년수련원,126.84023,33.36144,68,제주특별자치도 서귀포시 성산읍 신풍리 455-2
하례2리,126.60623000000001,33.28933,68,제주특별자치도 서귀포시 남원읍 하례리 1633-3
신엄포구,126.35,33.47298,68,제주특별자치도 제주시 애월읍 고내리 337-2
불미터,126.71471000000001,33.31922,68,제주특별자치도 서귀포시 남원읍 의귀리 2004
법기동,126.17271000000001,33.33032,67,제주특별자치도 제주시 한경면 용수리 3551-14
모진이작지해수욕장입구,126.33098999999999,33.948640000000005,67,제주특별자치도 제주시 추자면 신양리 979
위미2리교차로,126.66166000000001,33.27775,67,제주특별자치도 서귀포시 남원읍 위미리 2794
서건도,126.50491000000001,33.23595,67,제주특별자치도 서귀포시 강정동 609-2
밤나무골,126.5946,33.501259999999995,67,제주특별자치도 제주시 도련일동 1076-1
주르레마을,126.48625,33.44968,67,제주특별자치도 제주시 노형동 3762-4
소란마을,126.54928000000001,33.455330000000004,66,제주특별자치도 제주시 아라일동 408-4
사농동산,126.70398,33.34279,66,제주특별자치도 서귀포시 남원읍 수망리 산 89-1
칼호텔,126.57786999999999,33.24797,66,제주특별자치도 서귀포시 동홍동 216-2
알진오름입구,126.78416999999999,33.47724,66,제주특별자치도 제주시 구좌읍 송당리 895-2
만장굴입구,126.77826999999999,33.54918,66,제주특별자치도 제주시 구좌읍 월정리 1841-3
평화박물관입구,126.25858999999998,33.30466,65,제주특별자치도 제주시 한경면 청수리 147-2
향기마을,126.79018,33.34386,65,제주특별자치도 서귀포시 표선면 세화리 2176-3
선흘분교입구,126.70629,33.51599,65,제주특별자치도 제주시 조천읍 선흘리 987-1
섯동네,126.79648,33.38485,65,제주특별자치도 서귀포시 표선면 성읍리 1435-7
응전동,126.30037,33.28295,65,제주특별자치도 서귀포시 안덕면 서광리 2140-4
목선동,126.71815,33.4897,65,제주특별자치도 제주시 조천읍 선흘리 338-3
난산동동네,126.87565,33.402159999999995,65,제주특별자치도 서귀포시 성산읍 난산리 367-5
오라동주민센터,126.51258999999999,33.4952,65,제주특별자치도 제주시 오라일동 1246-6
소인국테마파크,126.32056000000001,33.28949,65,제주특별자치도 서귀포시 안덕면 서광리 718-3
세성로입구,126.802,33.37863,65,제주특별자치도 서귀포시 표선면 성읍리 1096-1
비안동,126.72055,33.282109999999996,64,제주특별자치도 서귀포시 남원읍 남원리 214-22
개법사,126.33823000000001,33.40442,64,제주특별자치도 제주시 애월읍 어음리 3902
지방합동청사,126.52308000000001,33.489670000000004,64,제주특별자치도 제주시 도남동 1058
서귀포초등학교,126.56506999999999,33.243159999999996,64,제주특별자치도 서귀포시 서귀동 723-5
첨단행복주택,126.57563999999999,33.455890000000004,64,제주특별자치도 제주시 월평동 750
제주성지,126.52587,33.50983,63,제주특별자치도 제주시 이도일동 1501-28
산양곶자왈,126.25085,33.29072,63,제주특별자치도 제주시 한경면 청수리 955-2
명리동,126.26977,33.31758,63,제주특별자치도 제주시 한경면 저지리 3258
불미거동산,126.74501000000001,33.317679999999996,63,제주특별자치도 서귀포시 남원읍 신흥리 1586-3
동상효회전교차로,126.60591000000001,33.2768,63,제주특별자치도 서귀포시 상효동 199-2
해병대아파트입구,126.4971,33.48045,62,제주특별자치도 제주시 연동 524-6
상덕천리,126.75143999999999,33.48108,62,제주특별자치도 제주시 구좌읍 덕천리 1316-10
하례2리입구,126.60158,33.300709999999995,62,제주특별자치도 서귀포시 상효동 1602
사리물,126.69859,33.35022,62,제주특별자치도 서귀포시 남원읍 수망리 산 126-1
더마파크,126.24281,33.3571,62,제주특별자치도 제주시 한림읍 금능리 2318
제주삼다수,126.67663999999999,33.4214,62,제주특별자치도 제주시 조천읍 교래리 산 34-13
소암기념관,126.56763000000001,33.24484,62,제주특별자치도 서귀포시 서귀동 60-2
각시물,126.26013,33.324729999999995,62,제주특별자치도 제주시 한경면 저지리 3258
청수리평화동,126.25933,33.30955,62,제주특별자치도 제주시 한경면 청수리 3389
동수동,126.62241000000002,33.5175,62,제주특별자치도 제주시 조천읍 신촌리 1402-4
세미마을,126.66462,33.46985,62,제주특별자치도 제주시 조천읍 대흘리 1197-35
토산초등학교,126.7769,33.31007,61,제주특별자치도 서귀포시 표선면 토산리 519-10
신도2리,126.17567,33.27763,61,제주특별자치도 서귀포시 대정읍 신도리 2566-1
돌선밭,126.42517,33.45397,61,제주특별자치도 제주시 애월읍 광령리 4059-1
새별오름,126.3644,33.3608,61,제주특별자치도 제주시 애월읍 봉성리 산 53-8
대서리,126.29428999999999,33.96252,61,제주특별자치도 제주시 추자면 대서리 147-2
대한목장,126.61395,33.301390000000005,61,제주특별자치도 서귀포시 남원읍 하례리 1339-5
의귀리월산동,126.72125,33.31255,61,제주특별자치도 서귀포시 남원읍 의귀리 765-6
예래동노인회관,126.39282,33.24667,61,제주특별자치도 서귀포시 상예동 1200-1
테왓동네,126.24297,33.319,60,제주특별자치도 제주시 한경면 청수리 2263-6
금능농공단지,126.24327,33.35913,60,제주특별자치도 제주시 한림읍 금능리 407-7
한의원,126.29411,33.96168,60,제주특별자치도 제주시 추자면 대서리 147-16
흙담솔사가,126.5524,33.25885,60,제주특별자치도 서귀포시 서홍동 1554-2
상모,126.26579,33.2247,60,제주특별자치도 서귀포시 대정읍 상모리 3200-4
작박동네,126.42373,33.2532,60,제주특별자치도 서귀포시 중문동 2100-8
일과2리서림수원지입구,126.22758,33.243390000000005,60,제주특별자치도 서귀포시 대정읍 일과리 1472-3
오당빌레,126.35248999999999,33.45337,60,제주특별자치도 제주시 애월읍 하가리 795-4
농협서부지점,126.52426000000001,33.25588,60,제주특별자치도 서귀포시 호근동 1816
첨단꿈에그린3단지아파트,126.57721000000001,33.4505,60,제주특별자치도 제주시 월평동 747
상명리,126.27005,33.36023,59,제주특별자치도 제주시 한림읍 상명리 2361
오설록,126.28946,33.30507,59,제주특별자치도 서귀포시 안덕면 서광리 1224-44
하모체육공원,126.25228999999999,33.21875,59,제주특별자치도 서귀포시 대정읍 하모리 2148
월림리,126.26165,33.35477,59,제주특별자치도 제주시 한림읍 월림리 2108-2
이스트소프트,126.57161,33.447559999999996,59,제주특별자치도 제주시 영평동 2273
청소년수련원,126.23881999999999,33.37684,59,제주특별자치도 제주시 한림읍 금능리 산 19-5
제대아파트,126.55735,33.45878,59,제주특별자치도 제주시 아라일동 349-5
흥국사,126.3781,33.45244,58,제주특별자치도 제주시 애월읍 신엄리 118-1
세계자동차제주박물관,126.34867,33.28266,58,제주특별자치도 서귀포시 안덕면 상창리 2065-1
시청후문,126.51078000000001,33.25675,58,제주특별자치도 서귀포시 서호동 1478-2
제주자동차운전학원,126.53007,33.478159999999995,58,제주특별자치도 제주시 도남동 298-5
신천지아파트,126.54463999999999,33.50608,58,제주특별자치도 제주시 일도이동 419-12
윗가시나물,126.56965,33.46735,58,제주특별자치도 제주시 영평동 2037-13
신시가지,126.50968,33.26035,58,제주특별자치도 서귀포시 강정동 112
하가리노인회관,126.35072,33.45782,58,제주특별자치도 제주시 애월읍 하가리 947-7
농협하나로마트,126.7206,33.284079999999996,58,제주특별자치도 서귀포시 남원읍 남원리 225-2
교래분교,126.67926999999999,33.43635,58,제주특별자치도 제주시 조천읍 교래리 563-1
위미리(위미2리교차로),126.66306999999999,33.277570000000004,57,제주특별자치도 서귀포시 남원읍 위미리 2041
태흥목장,126.68501,33.37928,57,제주특별자치도 서귀포시 표선면 가시리 산 133-16
진학농원,126.61587,33.29995,57,제주특별자치도 서귀포시 남원읍 하례리 1210-4
보성리상동,126.27433,33.2508,56,제주특별자치도 서귀포시 대정읍 보성리 1591-9
오등상동,126.53367,33.46257,56,제주특별자치도 제주시 오등동 459-8
영흥리,126.29698,33.959579999999995,56,제주특별자치도 제주시 추자면 영흥리 367-9
산양곶자왈,126.2508,33.2908,56,제주특별자치도 제주시 한경면 청수리 955-2
곽지모물,126.30875,33.45319,56,제주특별자치도 제주시 애월읍 곽지리 1549-4
대천동주민센터,126.47832,33.25107,56,제주특별자치도 서귀포시 도순동 266-4
저지리중동,126.25703999999999,33.3353,55,제주특별자치도 제주시 한경면 저지리 1763-5
오라초등학교,126.51238000000001,33.48908,55,제주특별자치도 제주시 오라이동 1364-10
표선청년회의소,126.82802,33.33729,55,제주특별자치도 서귀포시 표선면 표선리 1860-3
농기구수리센터,126.82171000000001,33.329840000000004,55,제주특별자치도 서귀포시 표선면 표선리 2050-4
삼양1동,126.58671000000001,33.525259999999996,55,제주특별자치도 제주시 삼양일동 1676-1
신엄입구,126.36345,33.4784,55,제주특별자치도 제주시 애월읍 신엄리 2730-3
제주노인복지타운,126.43887,33.25436,54,제주특별자치도 서귀포시 회수동 658-13
남내소,126.62356000000001,33.269659999999995,54,제주특별자치도 서귀포시 남원읍 하례리 1889
내영굴,126.78708999999999,33.345459999999996,54,제주특별자치도 서귀포시 표선면 가시리 266-5
온난화대응농업연구소,126.51817,33.46625,54,제주특별자치도 제주시 오등동 1730-1
존손이굴,126.36197,33.45243,54,제주특별자치도 제주시 애월읍 하가리 168-3
덕수2리교차로,126.31418000000001,33.27668,54,제주특별자치도 서귀포시 안덕면 덕수리 1453-1
선린지,126.71556000000001,33.49331,53,제주특별자치도 제주시 조천읍 선흘리 4199
제주신화월드서머셋,126.31853999999998,33.2999,53,제주특별자치도 서귀포시 안덕면 서광리 산 24-8
명리동,126.26783999999999,33.31926,53,제주특별자치도 제주시 한경면 저지리 3022-7
다랑쉬오름입구(북),126.82988,33.48608,53,제주특별자치도 제주시 구좌읍 세화리 2754
가문동마을길,126.39577,33.483509999999995,53,제주특별자치도 제주시 애월읍 하귀2리 2615-2
조수1리중동,126.227,33.3342,53,제주특별자치도 제주시 한경면 조수리 1477-5
서광서리3교차로,126.30066000000001,33.29108,53,제주특별자치도 서귀포시 안덕면 서광리 1393-5
제주컨트리클럽,126.58505,33.432959999999994,53,제주특별자치도 제주시 영평동 2263-2
서귀포농업기술센터,126.60693,33.28732,53,제주특별자치도 서귀포시 남원읍 하례리 1643-2
제주중앙고등학교,126.57128,33.47149,53,제주특별자치도 제주시 월평동 1138-3
황사평성지,126.55511000000001,33.4864,52,제주특별자치도 제주시 영평동 2661-3
봉림사,126.54035,33.25473,52,제주특별자치도 서귀포시 호근동 663-3
태흥목장,126.68486000000001,33.3798,52,제주특별자치도 서귀포시 표선면 가시리 산 133
붉으내,126.1725,33.31893,52,제주특별자치도 제주시 한경면 용수리 4719-1
중문골프장,126.40751000000002,33.24985,52,제주특별자치도 서귀포시 색달동 2798-7
신양입구,126.91338999999999,33.44481,51,제주특별자치도 서귀포시 성산읍 고성리 1009-2
선담밭,126.27676000000001,33.27117,51,제주특별자치도 서귀포시 대정읍 보성리 469-5
신엄포구,126.3499,33.47305,51,제주특별자치도 제주시 애월읍 고내리 337-2
이스트힐스,126.63349,33.4816,51,제주특별자치도 제주시 조천읍 와흘리 2814
한라용사촌,126.79641000000001,33.534490000000005,51,제주특별자치도 제주시 구좌읍 행원리 1927-11
물진밭입구,126.8616,33.37108,51,제주특별자치도 서귀포시 성산읍 삼달리 105-2
상위미,126.65553999999999,33.28838,51,제주특별자치도 서귀포시 남원읍 위미리 4610-21
흥덕사,126.87606000000001,33.39913,51,제주특별자치도 서귀포시 성산읍 난산리 405-1
평대마장,126.81583,33.500679999999996,51,제주특별자치도 제주시 구좌읍 평대리 2866
화순해안경비안전센터사계출장소,126.29978999999999,33.22527,51,제주특별자치도 서귀포시 안덕면 사계리 2294-35
더라목,126.39039,33.45749,50,제주특별자치도 제주시 애월읍 수산리 1316-2
새소망요양병원,126.36135,33.27882,50,제주특별자치도 서귀포시 안덕면 상창리 2885
어음1리사무소,126.33062,33.4175,50,제주특별자치도 제주시 애월읍 어음리 3667-1
원동입구,126.33591000000001,33.445009999999996,50,제주특별자치도 제주시 애월읍 납읍리 1891-7
신풍리화단이소,126.8372,33.35828,50,제주특별자치도 서귀포시 성산읍 신풍리 1730
한장동,126.16752,33.290420000000005,50,제주특별자치도 제주시 한경면 고산리 3817-4
셰프라인월드,126.73241999999999,33.43489,50,제주특별자치도 제주시 구좌읍 송당리 2635-3
신양리,126.91632,33.43581,50,제주특별자치도 서귀포시 성산읍 고성리 507-14
동회천,126.61345,33.50455,50,제주특별자치도 제주시 회천동 2326-4
고내포구,126.33717,33.4671,49,제주특별자치도 제주시 애월읍 고내리 1156-4
진진내,126.54467,33.263020000000004,49,제주특별자치도 서귀포시 서홍동 1782-1
오조리하동,126.91225,33.458529999999996,49,제주특별자치도 서귀포시 성산읍 오조리 956-1
위미리(위미2리교차로),126.66101,33.27737,49,제주특별자치도 서귀포시 남원읍 위미리 2759-1
위미감협,126.66905,33.28115,49,제주특별자치도 서귀포시 남원읍 위미리 1439-7
하도리개긋물,126.88235,33.50208,49,제주특별자치도 제주시 구좌읍 하도리 산 56
제3의귀교,126.71916,33.31241,49,제주특별자치도 서귀포시 남원읍 의귀리 768-3
효례교,126.62268,33.263659999999994,49,제주특별자치도 서귀포시 하효동 367-13
상수동,126.33511999999999,33.25627,49,제주특별자치도 서귀포시 안덕면 화순리 1688-1
좌기동,126.23404,33.2747,48,제주특별자치도 서귀포시 대정읍 무릉리 616-26
명춘동산,126.66102,33.28996,48,제주특별자치도 서귀포시 남원읍 위미리 2574-3
한전사택,126.32203999999999,33.940670000000004,48,제주특별자치도 제주시 추자면 신양리 841-2
신흥2리,126.74856000000001,33.31609,48,제주특별자치도 서귀포시 남원읍 신흥리 1572-8
소길장밭,126.38427,33.4425,48,제주특별자치도 제주시 애월읍 장전리 1797
평지동,126.22645,33.28114,48,제주특별자치도 서귀포시 대정읍 무릉리 965-16
한전사택,126.32356999999999,33.94032,48,제주특별자치도 제주시 추자면 신양리 874-13
아부오름,126.78045,33.44307,47,제주특별자치도 제주시 구좌읍 송당리 산 166-3
동문성당,126.53251999999999,33.51032,47,제주특별자치도 제주시 일도이동 1024-30
